File:,D:\04.Project\13.고성능차량하중이동제어\04.Logic\JSNDCT_CorneringLogicAdded\TuningTool\JSNDCT_Cornering.spm
Project:,
System:,
User:,
Vehicle:,
Vehicle Type:,
Date Time:,
Comment:,

Recording Time:,2020-08-26 수 AM 11:09:39 ~ 2020-08-26 수 AM 11:11:43
Save Time:,0.000 ~ 123.550 sec

,[FLAG],[VALUE],1.leu8VehicleSpd,2.lou8FlagRoll,3.ldu8FlagDive,4.lsu8FlagAdSquat,5.lsu8FlagDecAdSquat,6.lsu8FlagNoseDwAdSquat,7.lnu8FlagTurn,8.lcu8FlagCornering,9.lcs8DfCornering[0],10.lis8DfOffset[0],11.lcs8DfCornering[1],12.lcs8DfCornering[2],13.lcs8DfCornering[3],14.lis8DfOffset[1],15.lis8DfOffset[2],16.lis8DfOffset[3]
Time,[BIT],[CH],4000331D,40003135,40002922,4000324E,40003254,4000323D,40003404,40003562,4000355C,40002A90,4000355D,4000355E,4000355F,40002A91,40002A92,40002A93
3.410,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.420,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.430,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.440,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.450,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.460,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.470,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.480,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.490,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.500,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.510,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.520,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.530,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.540,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.550,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.560,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.570,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.580,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.590,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.600,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.610,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.620,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.630,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.640,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.650,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.660,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.670,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.680,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.690,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.700,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.710,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.720,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.730,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.740,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.750,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.760,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.770,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.780,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.790,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.800,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.810,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.820,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.830,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.840,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.850,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.860,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.870,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.880,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.890,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.900,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.910,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.920,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.930,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.940,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.950,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.960,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.970,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.980,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.990,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.010,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.020,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.030,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.040,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.050,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.060,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.070,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.080,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.090,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.100,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.110,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.120,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.130,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.140,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.150,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.160,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.170,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.180,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.190,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.200,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.210,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.220,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.230,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.240,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.250,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.260,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.270,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.280,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.290,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.300,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.310,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.320,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.330,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.340,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.350,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.360,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.370,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.380,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.390,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.400,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.410,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.420,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.430,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.440,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.450,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.460,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.470,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.480,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.490,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.500,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.510,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.520,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.530,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.540,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.550,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.560,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.570,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.580,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.590,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.600,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.610,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.620,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.630,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.640,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.650,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.660,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.670,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.680,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.690,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.700,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.710,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.720,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.730,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.740,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.750,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.760,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.770,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.780,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.790,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.800,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.810,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.820,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.830,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.840,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.850,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.860,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.870,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.880,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.890,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.900,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.910,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.920,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.930,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.940,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.950,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.960,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.970,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.980,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.990,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.010,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.020,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.030,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.040,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.050,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.060,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.070,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.080,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.090,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.100,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.110,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.120,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.130,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.140,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.150,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.160,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.170,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.180,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.190,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.200,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.210,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.220,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.230,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.240,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.250,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.260,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.270,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.280,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.290,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.300,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.310,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.320,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.330,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.340,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.350,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.360,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.370,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.380,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.390,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.400,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.410,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.420,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.430,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.440,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.450,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.460,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.470,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.480,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.490,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.500,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.510,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.520,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.530,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.540,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.550,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.560,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.570,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.580,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.590,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.600,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.610,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.620,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.630,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.640,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.650,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.660,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.670,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.680,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.690,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.700,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.710,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.720,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.730,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.740,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.750,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.760,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.770,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.780,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.790,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.800,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.810,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.820,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.830,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.840,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.850,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.860,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.870,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.880,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.890,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.900,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.910,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.920,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.930,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.940,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.950,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.960,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.970,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.980,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.990,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.010,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.020,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.030,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.040,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.050,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.060,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.070,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.080,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.090,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.100,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.110,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.120,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.130,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.140,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.150,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.160,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.170,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.180,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.190,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.200,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.210,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.220,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.230,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.240,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.250,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.260,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.270,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.280,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.290,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.300,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.310,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.320,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.330,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.340,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.350,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.360,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.370,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.380,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.390,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.400,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.410,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.420,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.430,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.440,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.450,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.460,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.470,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.480,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.490,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.500,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.510,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.520,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.530,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.540,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.550,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.560,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.570,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.580,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.590,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.600,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.610,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.620,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.630,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.640,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.650,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.660,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.670,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.680,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.690,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.700,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.710,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.720,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.730,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.740,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.750,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.760,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.770,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.780,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.790,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.800,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.810,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.820,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.830,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.840,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.850,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.860,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.870,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.880,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.890,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.900,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.910,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.920,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.930,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.940,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.950,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
